Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C)
13,2021/11/20 10:32:56,780.001,780.001,1,1,0,0,0,0,0,2.994948,0,0,0,0,0,,0.0000360743397322949,,0,0,,,,,,,,,,,,,,,,,25.36978,0.003354549
14,2021/11/20 10:33:56,840.0002,840.0002,1,1,0,0,0,0,0,2.995348,0,0,0,0,0,,0.00000908712809177814,,,,,,,,,,,,,,,,,,,,25.25284,-0.01390278
15,2021/11/20 10:34:56,900.0019,900.0019,1,1,0,0,0,0,0,2.995279,0,0,0,0,0,,0.00000458333897768171,,0,0,,,,,,,,,,,,,,,,,25.16621,-0.07791281
16,2021/11/20 10:35:56,960.0009,960.0009,1,1,0,0,0,0,0,2.995939,0,0,0,0,0,,-0.0000114972899609711,,,,,,,,,,,,,,,,,,,,25.26351,-0.04794657
17,2021/11/20 10:36:56,1020.0009,1020.0009,1,1,0,0,0,0,0,2.996395,0,0,0,0,0,,-0.0000355633310391568,,0,0,,,,,,,,,,,,,,,,,25.23331,-0.0607264
18,2021/11/20 10:37:56,1080.002,1080.002,1,1,0,0,0,0,0,2.996848,0,0,0,0,0,,-0.00000778338744567009,,,,,,,,,,,,,,,,,,,,25.27829,-0.0693053
19,2021/11/20 10:38:56,1140.0012,1140.0012,1,1,0,0,0,0,0,2.997087,0,0,0,0,0,,0.0000507370314153377,,0,0,,,,,,,,,,,,,,,,,25.30666,-0.05655289
20,2021/11/20 10:39:56,1200.0003,1200.0003,1,1,0,0,0,0,0,2.99729,0,0,0,0,0,,0.0000199120004253928,,,,,,,,,,,,,,,,,,,,25.31959,-0.04490197
21,2021/11/20 10:40:56,1260.001,1260.001,1,1,0,0,0,0,0,2.997467,0,0,0,0,0,,0.0000474514017696492,,0,0,,,,,,,,,,,,,,,,,25.36142,0.02500653
22,2021/11/20 10:41:56,1320.001,1320.001,1,1,0,0,0,0,0,2.998057,0,0,0,0,0,,-0.0000136314802148263,,,,,,,,,,,,,,,,,,,,25.5414,0.08237183
23,2021/11/20 10:42:56,1380.0009,1380.0009,1,1,0,0,0,0,0,2.998159,0,0,0,0,0,,-0.0000265950093307765,,0,0,,,,,,,,,,,,,,,,,25.41382,0.02500296
24,2021/11/20 10:43:56,1440.0021,1440.0021,1,1,0,0,0,0,0,2.998456,0,0,0,0,0,,0.0000323997301165946,,,,,,,,,,,,,,,,,,,,25.18985,-0.07098854
25,2021/11/20 10:44:56,1500.0013,1500.0013,1,1,0,0,0,0,0,2.998713,0,0,0,0,0,,0.0000174646793311695,,0,0,,,,,,,,,,,,,,,,,25.27389,-0.007917881
26,2021/11/20 10:45:56,1560.0003,1560.0003,1,1,0,0,0,0,0,2.999013,0,0,0,0,0,,0.0000165943001775304,,,,,,,,,,,,,,,,,,,,25.17959,-0.07404208
27,2021/11/20 10:46:56,1620.0001,1620.0001,1,1,0,0,0,0,0,2.999326,0,0,0,0,0,,0.000000711254926955007,,0,0,,,,,,,,,,,,,,,,,25.51107,0.04655004
28,2021/11/20 10:47:56,1680.0023,1680.0023,1,1,0,0,0,0,0,2.999902,0,0,0,0,0,,-0.0000056900871641119,,,,,,,,,,,,,,,,,,,,25.47193,0.03180802
29,2021/11/20 10:48:56,1740.0006,1740.0006,1,1,0,0,0,0,0,2.999953,0,0,0,0,0,,0.00000707303479430266,,0,0,,,,,,,,,,,,,,,,,25.50389,0.02442956
30,2021/11/20 10:49:56,1800.0005,1800.0005,1,1,0,0,0,0,0,3.000169,0,0,0,0,0,,0.0000200743597815745,,,,,,,,,,,,,,,,,,,,25.27469,-0.02137184
31,2021/11/20 10:50:56,1860.0025,1860.0025,1,1,0,0,0,0,0,3.000097,0,0,0,0,0,,0.0000282923792838119,,0,0,,,,,,,,,,,,,,,,,25.18492,-0.03402174
32,2021/11/20 10:51:56,1920.0012,1920.0012,1,1,0,0,0,0,0,3.000945,0,0,0,0,0,,0.0000386432511731982,,,,,,,,,,,,,,,,,,,,25.26707,-0.02972662
33,2021/11/20 10:52:56,1980.0008,1980.0008,1,1,0,0,0,0,0,3.001245,0,0,0,0,0,,0.0000130404296214692,,0,0,,,,,,,,,,,,,,,,,25.42038,0.07806301
34,2021/11/20 10:53:56,2040.0017,2040.0017,1,1,0,0,0,0,0,3.001221,0,0,0,0,0,,-0.00000600555495111621,,,,,,,,,,,,,,,,,,,,25.23194,-0.008330941
35,2021/11/20 10:54:56,2100.0033,2100.0033,1,1,0,0,0,0,0,3.00146,0,0,0,0,0,,-0.0000146967104228679,,0,,,,,,,,,,,,,,,,,,25.41964,0.07277966
36,2021/11/20 10:55:56,2160.0035,2160.0035,1,1,0,0,0,0,0,3.002051,0,0,0,0,0,,0.0000110633200165466,,,,,,,,,,,,,,,,,,,,25.19652,-0.06985545
37,2021/11/20 10:56:56,2220.0023,2220.0023,1,1,0,0,0,0,0,3.002101,0,0,0,0,0,,0.0000398283009417355,,0,,,,,,,,,,,,,,,,,,25.40582,-0.05403161
38,2021/11/20 10:57:56,2280.0019,2280.0019,1,1,0,0,0,0,0,3.002528,0,0,0,0,0,,0.0000350871196133085,,,,,,,,,,,,,,,,,,,,25.49963,0.04515827
39,2021/11/20 10:58:56,2340.0007,2340.0007,1,1,0,0,0,0,0,3.002571,0,0,0,0,0,,0.0000109052798507037,,0,,,,,,,,,,,,,,,,,,25.4663,-0.01653016
40,2021/11/20 10:59:56,2400.0006,2400.0006,1,1,0,0,0,0,0,3.00306,0,0,0,0,0,,-0.0000160045601660386,,,,,,,,,,,,,,,,,,,,25.36894,0.04387021
41,2021/11/20 11:00:56,2460.0005,2460.0005,1,1,0,0,0,0,0,3.003147,0,0,0,0,0,,-0.00000489951298732194,,0,,,,,,,,,,,,,,,,,,25.49172,0.0399971
42,2021/11/20 11:01:56,2520.0006,2520.0006,1,1,0,0,0,0,0,3.003504,0,0,0,0,0,,-0.0000199933401745511,,,,,,,,,,,,,,,,,,,,25.27829,0.01471519
43,2021/11/20 11:02:56,2580.0011,2580.0011,1,1,0,0,0,0,0,3.003772,0,0,0,0,0,,0.00000821867342892801,,0,,,,,,,,,,,,,,,,,,25.50363,0.05582392
44,2021/11/20 11:03:56,2640.001,2640.001,1,1,0,0,0,0,0,3.003881,0,0,0,0,0,,-0.0000086917470980552,,,,,,,,,,,,,,,,,,,,25.50536,0.06579518
45,2021/11/20 11:04:56,2700.002,2700.002,1,1,0,0,0,0,0,3.004181,0,0,0,0,0,,-0.0000188078101928113,,0,,,,,,,,,,,,,,,,,,25.33168,0.05209982
46,2021/11/20 11:05:56,2760.0018,2760.0018,1,1,0,0,0,0,0,3.004741,0,0,0,0,0,,-0.0000196773999050492,,,,,,,,,,,,,,,,,,,,25.31077,0.04112005
47,2021/11/20 11:06:56,2820.0022,2820.0022,1,1,0,0,0,0,0,3.004718,0,0,0,0,0,,-0.0000130395701489761,,0,,,,,,,,,,,,,,,,,,25.46452,-0.008347034
48,2021/11/20 11:07:56,2880.0023,2880.0023,1,1,0,0,0,0,0,3.004987,0,0,0,0,0,,0.0000145404901559232,,,,,,,,,,,,,,,,,,,,25.50185,0.03445327
49,2021/11/20 11:08:56,2940.0018,2940.0018,1,1,0,0,0,0,0,3.005149,0,0,0,0,0,,0.0000234309300140012,,0,,,,,,,,,,,,,,,,,,25.47882,0.03834307
50,2021/11/20 11:09:56,3000.0012,3000.0012,1,1,0,0,0,0,0,3.005386,0,0,0,0,0,,0.00000359575892616704,,,,,,,,,,,,,,,,,,,,25.35742,0.04431844
51,2021/11/20 11:10:56,3060.0012,3060.0012,1,1,0,0,0,0,0,3.005735,0,0,0,0,0,,-0.00000647962497168919,,0,,,,,,,,,,,,,,,,,,25.35345,0.02072155
52,2021/11/20 11:11:56,3120.0009,3120.0009,1,1,0,0,0,0,0,3.006013,0,0,0,0,0,,-0.0000236296691582538,,,,,,,,,,,,,,,,,,,,25.4739,0.04150331
53,2021/11/20 11:12:56,3180.002,3180.002,1,1,0,0,0,0,0,3.006172,0,0,0,0,0,,0.00000711302118361345,,0,,,,,,,,,,,,,,,,,,25.33789,0.02973974
54,2021/11/20 11:13:56,3240.0004,3240.0004,1,1,0,0,0,0,0,3.006386,0,0,0,0,0,,0.0000388796797778923,,,,,,,,,,,,,,,,,,,,25.51958,0.0903976
55,2021/11/20 11:14:56,3300.0011,3300.0011,1,1,0,0,0,0,0,3.006868,0,0,0,0,0,,-0.00000572888893657364,,0,,,,,,,,,,,,,,,,,,25.54313,0.08291423
56,2021/11/20 11:15:56,3360.0009,3360.0009,1,1,0,0,0,0,0,3.006983,0,0,0,0,0,,-0.0000286444392259,,,,,,,,,,,,,,,,,,,,25.42113,-0.01345634
57,2021/11/20 11:16:56,3420.0025,3420.0025,1,1,0,0,0,0,0,3.007288,0,0,0,0,0,,-0.0000260797805822222,,0,,,,,,,,,,,,,,,,,,25.19523,-0.0902766
58,2021/11/20 11:17:56,3480.0015,3480.0015,1,1,0,0,0,0,0,3.007453,0,0,0,0,0,,0.00000351679000232252,,,,,,,,,,,,,,,,,,,,25.22728,-0.03149807
59,2021/11/20 11:18:56,3540.0003,3540.0003,1,1,0,0,0,0,0,3.007507,0,0,0,0,0,,0.0000144625400935183,,0,,,,,,,,,,,,,,,,,,25.19515,-0.05923092
60,2021/11/20 11:19:56,3600.0029,3600.0029,1,1,0,0,0,0,0,3.007831,0,0,0,0,0,,0.0000236280993703986,,,,,,,,,,,,,,,,,,,,25.18581,-0.06433368
61,2021/11/20 11:19:56,3600.0052,3600.0052,1,1,0,0,0,0,0,3.007831,0,0,0,0,0,,0.0000236280993703986,0,0,0,,,,,,,,,,,,,,,,,25.18581,-0.06433368
62,2021/11/20 11:20:01,3605.051,5.0008,1,2,0,0,0,0,1.501183,3.07995,4.62356858085,0.001964304,0.00003594599,0.006026325,0.0001081187,,0.00390810193493962,,0.100887097418308,13.3217897415161,,,,,,,,,,,,,,,,,25.34682,-0.0335753
63,2021/11/20 11:20:06,3610.0503,10.0001,1,2,0,0,0,0,1.501839,3.097425,4.651833664575,0.004049561,0.00003594599,0.01246755,0.0001081187,,0.00324405101127923,,0.125656798481941,8.25267314910889,,,,,,,,,,,,,,,,,25.29693,-0.0250107
64,2021/11/20 11:20:11,3615.0527,15.0025,1,2,0,0,0,0,1.502151,3.1127,4.6757454177,0.006135149,0.00003594599,0.01894368,0.0001081187,,0.00324441795237362,,0.138045996427536,7.36044406890869,,,,,,,,,,,,,,,,,25.18852,-0.04473627
65,2021/11/20 11:20:16,3620.0504,20.0002,1,2,0,0,0,0,1.501862,3.126323,4.695305713426,0.008220114,0.00003594599,0.02544785,0.0001081187,,0.00251794490031898,,0.163667097687721,6.57715082168579,,,,,,,,,,,,,,,,,25.39349,0.04683495
66,2021/11/20 11:20:21,3625.0503,25.0001,1,2,0,0,0,0,1.501808,3.138586,4.713553563488,0.01030406,0.00003594599,0.03197595,0.0001081187,,0.00216894689947367,,0.171916201710701,6.22923517227173,,,,,,,,,,,,,,,,,25.18573,-0.05322099
67,2021/11/20 11:20:26,3630.0522,30.002,1,2,0,0,0,0,1.501892,3.150181,4.731231642452,0.01239173,0.00003594599,0.03854052,0.0001081187,,0.00292651890777051,,0.191670104861259,5.75860786437988,,,,,,,,,,,,,,,,,25.28011,-0.004131794
68,2021/11/20 11:20:31,3635.053,35.0028,1,2,0,0,0,0,1.501732,3.160659,4.746462761388,0.01447701,0.00003594599,0.04512056,0.0001081187,,0.00218448392115533,,0.210231795907021,5.44640493392944,,,,,,,,,,,,,,,,,25.24676,0.05543172
69,2021/11/20 11:20:36,3640.0507,40.0005,1,2,0,0,0,0,1.501717,3.170472,4.761151700424,0.01656068,0.00003594599,0.05171684,0.0001081187,,0.00212811306118965,,0.211072206497192,4.93981218338013,,,,,,,,,,,,,,,,,25.19964,0.01640439
70,2021/11/20 11:20:41,3645.0512,45.001,1,2,0,0,0,0,1.502098,3.179901,4.776522932298,0.01864768,0.00003594599,0.05834354,0.0001081187,,0.00146888301242143,,0.223714098334312,4.73218679428101,,,,,,,,,,,,,,,,,25.25206,0.02946854
71,2021/11/20 11:20:46,3650.0505,50.0003,1,2,0,0,0,0,1.501808,3.188532,4.788562865856,0.02073262,0.00003594599,0.06498241,0.0001081187,,0.00175894401036203,,0.233991205692291,4.32745599746704,,,,,,,,,,,,,,,,,25.17911,-0.06098747
72,2021/11/20 11:20:51,3655.0508,55.0006,1,2,0,0,0,0,1.501678,3.196731,4.800460614618,0.02281956,0.00003594599,0.07164537,0.0001081187,,0.00157216505613178,,0.246403694152832,4.08088207244873,,,,,,,,,,,,,,,,,25.34141,0.01835644
73,2021/11/20 11:20:56,3660.0518,60.0016,1,2,0,0,0,0,1.502312,3.204612,4.814327062944,0.02490544,0.00003594599,0.07832187,0.0001081187,,0.00171937502454966,,0.25618240237236,3.87926602363586,,,,,,,,,,,,,,,,,25.03599,-0.09628952
74,2021/11/20 11:21:01,3665.0502,65,1,2,0,0,0,0,1.501717,3.212269,4.823918965873,0.02698998,0.00003594599,0.08500993,0.0001081187,,0.00169616204220802,,0.27972200512886,3.66386699676514,,,,,,,,,,,,,,,,,25.277,-0.02873123
75,2021/11/20 11:21:06,3670.0526,70.0024,1,2,0,0,0,0,1.501808,3.219272,4.834728443776,0.02907697,0.00003594599,0.09172122,0.0001081187,,0.00150835094973445,,0.279168099164963,,,,,,,,,,,,,,,,,,25.21075,-0.01390934
76,2021/11/20 11:21:11,3675.0509,75.0007,1,2,0,0,0,0,1.502007,3.226143,4.845689369001,0.03116071,0.00003594599,0.09843683,0.0001081187,,0.00100050203036517,,0.305047512054443,3.42867398262024,,,,,,,,,,,,,,,,,25.10666,-0.07226169
77,2021/11/20 11:21:16,3680.0517,80.0015,1,2,0,0,0,0,1.50148,3.232928,4.85417673344,0.03324852,0.00003594599,0.1051796,0.0001081187,,0.00148484297096729,,0.309491604566574,3.21111989021301,,,,,,,,,,,,,,,,,25.33923,0.04170179
78,2021/11/20 11:21:21,3685.0519,85.0017,1,2,0,0,0,0,1.501511,3.239455,4.864077316505,0.03533339,0.00003594599,0.1119266,0.0001081187,,0.00123340601567179,,0.313729792833328,,,,,,,,,,,,,,,,,,25.05956,-0.03431439
79,2021/11/20 11:21:26,3690.051,90.0008,1,2,0,0,0,0,1.501511,3.245415,4.873026322065,0.03742009,0.00003594599,0.1186927,0.0001081187,,0.00120608997531235,,0.323172807693481,3.10122799873352,,,,,,,,,,,,,,,,,25.34411,0.07795811
80,2021/11/20 11:21:31,3695.0506,95.0004,1,2,0,0,0,0,1.501846,3.251672,4.883510586512,0.03950398,0.00003594599,0.1254625,0.0001081187,,0.00117811094969511,,0.365628093481064,,,,,,,,,,,,,,,,,,25.05111,-0.03470659
81,2021/11/20 11:21:36,3700.0528,100.0026,1,2,0,0,0,0,1.501656,3.257545,4.89171199452,0.04158999,0.00003594599,0.1322516,0.0001081187,,0.00112936703953892,,0.345998704433441,2.92619609832764,,,,,,,,,,,,,,,,,25.33297,0.05544424
82,2021/11/20 11:21:41,3705.0511,105.0009,1,2,0,0,0,0,1.501892,3.26315,4.9008988798,0.04367465,0.00003594599,0.1390482,0.0001081187,,0.00108409603126347,,0.366639286279678,2.72098302841187,,,,,,,,,,,,,,,,,25.10625,-0.06487489
83,2021/11/20 11:21:46,3710.0529,110.0027,1,2,0,0,0,0,1.501747,3.268624,4.908646286128,0.04576299,0.00003594599,0.1458686,0.0001081187,,0.00102458195760846,,0.372762590646744,,,,,,,,,,,,,,,,,,25.36946,0.002917051
84,2021/11/20 11:21:51,3715.0525,115.0023,1,2,0,0,0,0,1.501152,3.273685,4.91429878512,0.04784748,0.00003594599,0.1526879,0.0001081187,,0.000921732280403376,,0.37440899014473,2.64721894264221,,,,,,,,,,,,,,,,,25.20848,-0.05987346
85,2021/11/20 11:21:56,3720.0521,120.0019,1,2,0,0,0,0,1.501457,3.279488,4.924010214016,0.04992999,0.00003594599,0.1595117,0.0001081187,,0.000927134184166789,,0.380200892686844,,,,,,,,,,,,,,,,,,25.325,0.01694441
86,2021/11/20 11:22:01,3725.0507,125.0005,1,2,0,0,0,0,1.501244,3.28454,4.93089596776,0.05201606,0.00003594599,0.1663579,0.0001081187,,0.00106335105374455,,0.418432593345642,2.48164105415344,,,,,,,,,,,,,,,,,25.26847,0.04972219
87,2021/11/20 11:22:06,3730.0517,130.0015,1,2,0,0,0,0,1.501602,3.289303,4.939223963406,0.05410328,0.00003594599,0.1732185,0.0001081187,,0.000930624082684517,,0.406536400318146,,,,,,,,,,,,,,,,,,25.21297,0.01070678
88,2021/11/20 11:22:11,3735.0522,135.002,1,2,0,0,0,0,1.501587,3.294127,4.946418279549,0.05618799,0.00003594599,0.1800811,0.0001081187,,0.00101658399216831,,0.410486489534378,2.38343596458435,,,,,,,,,,,,,,,,,25.42234,0.08809865
89,2021/11/20 11:22:16,3740.0534,140.0032,1,2,0,0,0,0,1.501701,3.29914,4.95432183714,0.05827427,0.00003594599,0.1869589,0.0001081187,,0.00123934005387127,,0.432836085557938,,,,,,,,,,,,,,,,,,25.22049,0.003356934
90,2021/11/20 11:22:21,3745.0531,145.0029,1,2,0,0,0,0,1.50148,3.30372,4.9604695056,0.06035962,0.00003594599,0.1938434,0.0001081187,,0.000714727386366576,,0.438116490840912,2.29201006889343,,,,,,,,,,,,,,,,,25.12498,-0.01496434
91,2021/11/20 11:22:26,3750.0511,150.0009,1,2,0,0,0,0,1.502037,3.308134,4.968939668958,0.06244598,0.00003594599,0.2007408,0.0001081187,,0.000942210084758699,,0.460957497358322,,,,,,,,,,,,,,,,,,25.42234,0.07905424
92,2021/11/20 11:22:31,3755.0517,155.0015,1,2,0,0,0,0,1.502045,3.312676,4.97578842242,0.06453019,0.00003594599,0.2076405,0.0001081187,,0.000737571390345693,,0.458696007728577,2.1672260761261,,,,,,,,,,,,,,,,,25.35923,0.06931663
93,2021/11/20 11:22:36,3760.0516,160.0014,1,2,0,0,0,0,1.501572,3.317179,4.980983105388,0.06661701,0.00003594599,0.2145579,0.0001081187,,0.00079368258593604,,0.474217593669891,,,,,,,,,,,,,,,,,,25.16318,-0.058496
94,2021/11/20 11:22:41,3765.0513,165.0011,1,2,0,0,0,0,1.501862,3.321293,4.988123747566,0.06870358,0.00003594599,0.2214834,0.0001081187,,0.00076442037243396,,0.496035009622574,,,,,,,,,,,,,,,,,,25.26007,-0.03071189
95,2021/11/20 11:22:46,3770.0507,170.0005,1,2,0,0,0,0,1.501495,3.325242,4.99283423679,0.0707873,0.00003594599,0.2284082,0.0001081187,,0.000736348680220544,,,2.11232209205627,,,,,,,,,,,,,,,,,25.41572,0.02252758
96,2021/11/20 11:22:51,3775.0512,175.001,1,2,0,0,0,0,1.501877,3.32953,5.00054452781,0.07287306,0.00003594599,0.2353484,0.0001081187,,0.000732202082872391,,0.503868401050568,,,,,,,,,,,,,,,,,,25.25073,-0.04571855
97,2021/11/20 11:22:56,3780.0532,180.003,1,2,0,0,0,0,1.501755,3.333267,5.005750383585,0.07495796,0.00003594599,0.2422941,0.0001081187,,0.00139704102184623,,0.517016470432281,1.90189695358276,,,,,,,,,,,,,,,,,25.17248,-0.08668363
98,2021/11/20 11:23:01,3785.0507,185.0005,1,2,0,0,0,0,1.501747,3.337315,5.011802789305,0.07704394,0.00003594599,0.2492515,0.0001081187,,0.000756085210014135,,0.538566172122955,,,,,,,,,,,,,,,,,,25.26859,-0.05596578
99,2021/11/20 11:23:06,3790.0521,190.0019,1,2,0,0,0,0,1.501556,3.341007,5.016709106892,0.07913066,0.00003594599,0.2562194,0.0001081187,,0.000764545286074281,,0.534528374671936,,,,,,,,,,,,,,,,,,25.42813,0.06486952
100,2021/11/20 11:23:11,3795.0517,195.0015,1,2,0,0,0,0,1.501404,3.344893,5.022035729772,0.08121599,0.00003594599,0.2631904,0.0001081187,,0.000811914389487356,,,1.81190502643585,,,,,,,,,,,,,,,,,25.3966,0.06308258
101,2021/11/20 11:23:16,3800.0523,200.0021,1,2,0,0,0,0,1.501534,3.348428,5.027778488552,0.08329974,0.00003594599,0.2701637,0.0001081187,,0.000690452987328172,,0.562864780426025,,,,,,,,,,,,,,,,,,25.3796,0.06832659
102,2021/11/20 11:23:21,3805.0514,205.0012,1,2,0,0,0,0,1.501717,3.35187,5.03356016079,0.08538414,0.00003594599,0.2771468,0.0001081187,,0.000723875185940415,,0.582100510597229,,,,,,,,,,,,,,,,,,25.16277,-0.06958663
103,2021/11/20 11:23:26,3810.0541,210.0039,1,2,0,0,0,0,1.501839,3.355313,5.039139920607,0.08747377,0.00003594599,0.2841547,0.0001081187,,0.000626580615062267,,,1.75294899940491,,,,,,,,,,,,,,,,,25.21468,-0.05865991
104,2021/11/20 11:23:31,3815.0535,215.0033,1,2,0,0,0,0,1.501625,3.35883,5.04370309875,0.08955599,0.00003594599,0.2911449,0.0001081187,,0.000730873725842685,,0.612834215164185,,,,,,,,,,,,,,,,,,25.22138,-0.0763762
105,2021/11/20 11:23:36,3820.0509,220.0007,1,2,0,0,0,0,1.501717,3.362098,5.048919722266,0.09164334,0.00003594599,0.2981593,0.0001081187,,0.000679261982440948,,0.602539420127869,,,,,,,,,,,,,,,,,,25.17389,0.02180576
106,2021/11/20 11:23:41,3825.0525,225.0023,1,2,0,0,0,0,1.501846,3.365178,5.053979118588,0.09372926,0.00003594599,0.3051758,0.0001081187,,0.000603846972808242,,,1.60556900501251,,,,,,,,,,,,,,,,,25.30985,-0.01972437
107,2021/11/20 11:23:46,3830.0513,230.0011,1,2,0,0,0,0,1.501556,3.368433,5.057890781748,0.09581058,0.00003594599,0.3121833,0.0001081187,,0.000668193213641644,,0.666133999824524,,,,,,,,,,,,,,,,,,25.35172,-0.05884469
108,2021/11/20 11:23:51,3835.0503,235.0001,1,2,0,0,0,0,1.502083,3.371634,5.064474113622,0.09789892,0.00003594599,0.3192211,0.0001081187,,0.000731632579118013,,0.642390608787537,,,,,,,,,,,,,,,,,,25.51869,0.05252779
109,2021/11/20 11:23:56,3840.053,240.0028,1,2,0,0,0,0,1.501915,3.374572,5.06832030538,0.09998395,0.00003594599,0.3262541,0.0001081187,,0.000623963482212275,,,1.52210903167725,,,,,,,,,,,,,,,,,25.49123,0.08807838
110,2021/11/20 11:24:01,3845.0529,245.0027,1,2,0,0,0,0,1.501991,3.377446,5.072893494986,0.1020709,0.00003594599,0.3332996,0.0001081187,,0.0006029037758708,,0.713677823543549,,,,,,,,,,,,,,,,,,25.51737,0.0578922
111,2021/11/20 11:24:06,3850.0506,250.0004,1,2,0,0,0,0,1.501892,3.380455,5.07707832086,0.1041558,0.00003594599,0.3403445,0.0001081187,,0.000682395184412599,,,,,,,,,,,,,,,,,,,,25.57327,0.02501488
112,2021/11/20 11:24:11,3855.0514,255.0012,1,2,0,0,0,0,1.501732,3.383042,5.080422428744,0.1062405,0.00003594599,0.3473946,0.0001081187,,0.000512586673721671,,0.710980474948883,1.38620805740356,,,,,,,,,,,,,,,,,25.49745,0.07737875
113,2021/11/20 11:24:16,3860.0508,260.0006,1,2,0,0,0,0,1.501602,3.385795,5.08411654359,0.1083258,0.00003594599,0.3544523,0.0001081187,,0.000540861976332963,,,,,,,,,,,,,,,,,,,,25.6217,0.07926702
114,2021/11/20 11:24:21,3865.0514,265.0012,1,2,0,0,0,0,1.50193,3.388602,5.08944300186,0.1104103,0.00003594599,0.3615129,0.0001081187,,0.000635782780591398,,0.768847584724426,,,,,,,,,,,,,,,,,,25.46279,-0.03290892
115,2021/11/20 11:24:26,3870.0505,270.0003,1,2,0,0,0,0,1.501839,3.391077,5.092851690603,0.1124948,0.00003594599,0.3685794,0.0001081187,,0.000527108088135719,,,,,,,,,,,,,,,,,,,,25.39349,-0.02150297
