Device_ID,Channel_ID,Test_Time,Step_ID,Cycle_ID,EIS_Test_ID,EIS_Data_Point,Frequency,Zmod,Zphz,Zreal,Zimg,OCV,AC_Amp_RMS,DC_Base,Driven_Type,Product_ID
25925825,3,56856.7359,13,1,0,21,42.6136,0.0157,-3.7991,0.0156,-0.0010,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,22,54.5058,0.0154,-4.0881,0.0154,-0.0011,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,23,74.4048,0.0153,-3.4577,0.0152,-0.0009,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,24,99.7340,0.0151,-3.0244,0.0151,-0.0008,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,25,133.9286,0.0149,-2.6273,0.0149,-0.0007,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,26,178.0063,0.0148,-2.3289,0.0148,-0.0006,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,27,238.3475,0.0147,-1.8803,0.0147,-0.0005,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,28,319.6023,0.0146,-1.3517,0.0146,-0.0003,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,29,418.5268,0.0145,-0.9374,0.0145,-0.0002,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,30,558.0357,0.0144,-0.2115,0.0144,-0.0001,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,31,745.7386,0.0143,0.4451,0.0143,0.0001,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,32,1004.4640,0.0142,1.3532,0.0142,0.0003,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,33,1324.7280,0.0142,2.4393,0.0142,0.0006,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,34,1770.8330,0.0142,3.9106,0.0141,0.0010,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,35,2343.7500,0.0142,5.7324,0.0141,0.0014,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,36,3164.0630,0.0143,8.1892,0.0141,0.0020,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,37,4230.1830,0.0145,11.1691,0.0142,0.0028,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,38,5602.1340,0.0148,14.7291,0.0143,0.0038,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,56856.7359,13,1,0,39,7431.4020,0.0153,18.9470,0.0145,0.0050,4.1803,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,0,0.1001,0.0190,-5.9409,0.0189,-0.0020,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,1,0.1335,0.0186,-5.3252,0.0186,-0.0017,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,2,0.1781,0.0184,-4.7768,0.0183,-0.0015,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,3,0.2372,0.0181,-4.2405,0.0181,-0.0013,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,4,0.3167,0.0179,-3.7213,0.0179,-0.0012,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,5,0.4231,0.0178,-3.3040,0.0178,-0.0010,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,6,0.5634,0.0177,-2.9672,0.0176,-0.0009,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,7,0.7512,0.0175,-2.6445,0.0175,-0.0008,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,8,1.0016,0.0174,-2.3566,0.0174,-0.0007,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,9,1.3470,0.0173,-2.2020,0.0173,-0.0007,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,10,1.7589,0.0172,-2.1239,0.0172,-0.0006,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,11,2.3916,0.0171,-2.0990,0.0171,-0.0006,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,12,3.1672,0.0170,-2.0315,0.0170,-0.0006,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,13,4.2344,0.0170,-2.1298,0.0170,-0.0006,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,14,5.5804,0.0169,-2.3039,0.0169,-0.0007,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,15,7.4405,0.0168,-2.5021,0.0168,-0.0007,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,16,9.9102,0.0166,-2.7089,0.0166,-0.0008,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,17,13.3168,0.0165,-2.9895,0.0165,-0.0009,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,18,17.7557,0.0163,-3.1806,0.0163,-0.0009,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,19,23.9158,0.0161,-3.3722,0.0160,-0.0009,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,20,31.8878,0.0159,-3.4364,0.0158,-0.0010,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,21,42.6136,0.0156,-3.6781,0.0156,-0.0010,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,22,54.5058,0.0153,-3.3663,0.0153,-0.0009,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,23,74.4048,0.0153,-3.2360,0.0152,-0.0009,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,24,99.7340,0.0152,-2.8653,0.0151,-0.0008,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,25,133.9286,0.0149,-2.5996,0.0149,-0.0007,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,26,178.0063,0.0148,-2.2750,0.0148,-0.0006,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,27,238.3475,0.0147,-1.9114,0.0147,-0.0005,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,28,319.6023,0.0145,-1.4382,0.0145,-0.0004,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,29,418.5268,0.0144,-0.9879,0.0144,-0.0002,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,30,558.0357,0.0144,-0.2804,0.0144,-0.0001,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,31,745.7386,0.0143,0.4176,0.0143,0.0001,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,32,1004.4640,0.0142,1.3290,0.0142,0.0003,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,33,1324.7280,0.0142,2.4386,0.0142,0.0006,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,34,1770.8330,0.0142,3.9089,0.0141,0.0010,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,35,2343.7500,0.0142,5.7351,0.0141,0.0014,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,36,3164.0630,0.0143,8.2187,0.0141,0.0020,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,37,4230.1830,0.0144,11.2327,0.0142,0.0028,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,38,5602.1340,0.0148,14.7727,0.0143,0.0038,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,59765.2226,13,1,1,39,7431.4020,0.0153,19.0118,0.0145,0.0050,4.1009,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,0,0.1001,0.0184,-6.5585,0.0183,-0.0021,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,1,0.1335,0.0181,-5.9047,0.0180,-0.0019,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,2,0.1781,0.0178,-5.1817,0.0177,-0.0016,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,3,0.2372,0.0175,-4.6062,0.0175,-0.0014,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,4,0.3167,0.0173,-4.0687,0.0172,-0.0012,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,5,0.4231,0.0171,-3.5510,0.0171,-0.0011,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,6,0.5634,0.0170,-3.2473,0.0169,-0.0010,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,7,0.7512,0.0169,-2.7594,0.0169,-0.0008,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,8,1.0016,0.0167,-2.3115,0.0167,-0.0007,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,9,1.3470,0.0167,-2.1092,0.0166,-0.0006,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,10,1.7589,0.0166,-1.8895,0.0166,-0.0005,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,11,2.3916,0.0165,-1.6913,0.0165,-0.0005,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,12,3.1672,0.0164,-1.5277,0.0164,-0.0004,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,13,4.2344,0.0164,-1.5338,0.0164,-0.0004,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,14,5.5804,0.0163,-1.5210,0.0163,-0.0004,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,15,7.4405,0.0162,-1.5789,0.0162,-0.0004,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,16,9.9102,0.0162,-1.6395,0.0162,-0.0005,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,17,13.3168,0.0161,-1.7984,0.0161,-0.0005,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,18,17.7557,0.0161,-1.9665,0.0160,-0.0006,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,19,23.9158,0.0160,-2.1997,0.0159,-0.0006,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,20,31.8878,0.0158,-2.5094,0.0158,-0.0007,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,21,42.6136,0.0157,-2.3889,0.0156,-0.0007,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,22,54.5058,0.0153,-2.6619,0.0153,-0.0007,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,23,74.4048,0.0153,-2.6089,0.0153,-0.0007,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,24,99.7340,0.0152,-2.6489,0.0152,-0.0007,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,25,133.9286,0.0150,-2.4957,0.0150,-0.0007,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,26,178.0063,0.0148,-2.1910,0.0148,-0.0006,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,27,238.3475,0.0147,-1.8347,0.0147,-0.0005,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,28,319.6023,0.0146,-1.4494,0.0146,-0.0004,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,29,418.5268,0.0145,-1.0109,0.0145,-0.0003,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,30,558.0357,0.0144,-0.2751,0.0144,-0.0001,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,31,745.7386,0.0143,0.3806,0.0143,0.0001,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,32,1004.4640,0.0142,1.3047,0.0142,0.0003,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,33,1324.7280,0.0142,2.4217,0.0142,0.0006,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,34,1770.8330,0.0142,3.9074,0.0141,0.0010,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,35,2343.7500,0.0142,5.7430,0.0141,0.0014,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,36,3164.0630,0.0143,8.2024,0.0141,0.0020,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,37,4230.1830,0.0145,11.2158,0.0142,0.0028,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,38,5602.1340,0.0148,14.7703,0.0143,0.0038,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,62665.7099,13,1,2,39,7431.4020,0.0153,19.0205,0.0145,0.0050,4.0786,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,0,0.1001,0.0182,-7.3882,0.0180,-0.0023,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,1,0.1335,0.0178,-6.5536,0.0177,-0.0020,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,2,0.1781,0.0175,-5.7955,0.0174,-0.0018,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,3,0.2372,0.0173,-5.1073,0.0172,-0.0015,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,4,0.3167,0.0170,-4.5233,0.0170,-0.0013,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,5,0.4231,0.0168,-4.0401,0.0168,-0.0012,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,6,0.5634,0.0167,-3.5039,0.0167,-0.0010,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,7,0.7512,0.0166,-2.9882,0.0165,-0.0009,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,8,1.0016,0.0165,-2.6245,0.0164,-0.0008,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,9,1.3470,0.0164,-2.2405,0.0163,-0.0006,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,10,1.7589,0.0162,-1.9952,0.0162,-0.0006,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,11,2.3916,0.0162,-1.6716,0.0162,-0.0005,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,12,3.1672,0.0161,-1.5270,0.0161,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,13,4.2344,0.0161,-1.3682,0.0161,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,14,5.5804,0.0160,-1.3271,0.0160,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,15,7.4405,0.0160,-1.2893,0.0160,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,16,9.9102,0.0160,-1.2798,0.0160,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,17,13.3168,0.0159,-1.3629,0.0159,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,18,17.7557,0.0159,-1.4374,0.0158,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,19,23.9158,0.0158,-1.6305,0.0158,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,20,31.8878,0.0157,-1.8684,0.0157,-0.0005,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,21,42.6136,0.0156,-2.3533,0.0156,-0.0006,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,22,54.5058,0.0156,-2.0764,0.0156,-0.0006,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,23,74.4048,0.0154,-2.4311,0.0153,-0.0007,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,24,99.7340,0.0152,-2.3214,0.0152,-0.0006,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,25,133.9286,0.0150,-2.2404,0.0150,-0.0006,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,26,178.0063,0.0149,-2.1008,0.0149,-0.0005,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,27,238.3475,0.0147,-1.7639,0.0147,-0.0005,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,28,319.6023,0.0146,-1.4043,0.0146,-0.0004,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,29,418.5268,0.0145,-0.9588,0.0145,-0.0002,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,30,558.0357,0.0144,-0.2896,0.0144,-0.0001,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,31,745.7386,0.0143,0.3963,0.0143,0.0001,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,32,1004.4640,0.0142,1.3100,0.0142,0.0003,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,33,1324.7280,0.0142,2.4132,0.0142,0.0006,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,34,1770.8330,0.0142,3.9054,0.0141,0.0010,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,35,2343.7500,0.0142,5.7254,0.0141,0.0014,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,36,3164.0630,0.0143,8.1891,0.0141,0.0020,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,37,4230.1830,0.0145,11.2008,0.0142,0.0028,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,38,5602.1340,0.0148,14.7345,0.0143,0.0038,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,65574.1959,13,1,3,39,7431.4020,0.0153,18.9723,0.0145,0.0050,4.0259,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,0,0.1001,0.0181,-7.3902,0.0179,-0.0023,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,1,0.1335,0.0177,-6.4665,0.0176,-0.0020,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,2,0.1781,0.0174,-5.7686,0.0173,-0.0017,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,3,0.2372,0.0171,-5.0154,0.0171,-0.0015,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,4,0.3167,0.0169,-4.5451,0.0169,-0.0013,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,5,0.4231,0.0167,-4.0497,0.0167,-0.0012,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,6,0.5634,0.0165,-3.4241,0.0165,-0.0010,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,7,0.7512,0.0164,-2.9349,0.0164,-0.0008,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,8,1.0016,0.0163,-2.5810,0.0163,-0.0007,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,9,1.3470,0.0162,-2.2218,0.0162,-0.0006,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,10,1.7589,0.0161,-1.8930,0.0161,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,11,2.3916,0.0160,-1.6706,0.0160,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,12,3.1672,0.0160,-1.5392,0.0160,-0.0004,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,13,4.2344,0.0159,-1.3539,0.0159,-0.0004,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,14,5.5804,0.0159,-1.2487,0.0159,-0.0003,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,15,7.4405,0.0158,-1.1581,0.0158,-0.0003,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,16,9.9102,0.0158,-1.1520,0.0158,-0.0003,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,17,13.3168,0.0158,-1.1756,0.0158,-0.0003,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,18,17.7557,0.0157,-1.2495,0.0157,-0.0003,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,19,23.9158,0.0157,-1.3208,0.0157,-0.0004,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,20,31.8878,0.0156,-1.4373,0.0156,-0.0004,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,21,42.6136,0.0155,-1.6022,0.0155,-0.0004,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,22,54.5058,0.0156,-1.8047,0.0156,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,23,74.4048,0.0153,-1.9508,0.0153,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,24,99.7340,0.0152,-2.0637,0.0152,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,25,133.9286,0.0150,-2.0846,0.0150,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,26,178.0063,0.0149,-1.9599,0.0149,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,27,238.3475,0.0148,-1.7568,0.0148,-0.0005,3.9582,0.25,0,Galvanostatic,Gamry_1
25925825,3,68474.6911,13,1,4,28,319.6023,0.0146,-1.3694,0.0146,-0.0003,3.9582,0.25,0,Galvanostatic,Gamry_1
