Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C)
27,2022/03/02 11:09:38,3740.037,140.0004,1,2,0,0,0,0,1.501114,3.313709,4.974254971826,0.05816037,0.00001196144,0.1874693,0.00003643688,,0.000981770223006606,,0.406955689191818,2.41488409042358,,,,,,,,,,,,,,,,,34.9369,-0.05661249
28,2022/03/02 11:09:48,3750.037,150.0004,1,2,0,0,0,0,1.500687,3.322951,4.986709367337,0.0623239,0.00001196144,0.2012852,0.00003643688,,0.000868394621647894,,0.44840469956398,2.34352207183838,,,,,,,,,,,,,,,,,34.85498,-0.08466363
29,2022/03/02 11:09:58,3760.0377,160.0011,1,2,0,0,0,0,1.500488,3.331903,4.999480468664,0.06648617,0.00001196144,0.2151347,0.00003643688,,0.000750614912249148,,0.486779510974884,2.18128800392151,,,,,,,,,,,,,,,,,35.17042,0.04695415
30,2022/03/02 11:10:08,3770.0373,170.0007,1,2,0,0,0,0,1.500534,3.340124,5.011969626216,0.07064875,0.00001196144,0.2290213,0.00003643688,,0.000963204773142934,,0.494057089090347,2.06618094444275,,,,,,,,,,,,,,,,,34.82403,-0.05114794
31,2022/03/02 11:10:18,3780.0375,180.0009,1,2,0,0,0,0,1.50061,3.348305,5.02449996605,0.07481171,0.00001196144,0.2429433,0.00003643688,,0.000644798506982625,,0.519183576107025,1.96168100833893,,,,,,,,,,,,,,,,,35.08292,0.06139755
32,2022/03/02 11:10:28,3790.0373,190.0007,1,2,0,0,0,0,1.500618,3.355739,5.035682346702,0.07897362,0.00001196144,0.2568946,0.00003643688,,0.000626061111688614,,0.547445893287659,,,,,,,,,,,,,,,,,,35.10995,0.04704118
33,2022/03/02 11:10:38,3800.0375,200.0009,1,2,0,0,0,0,1.50058,3.363203,5.04675515774,0.08313659,0.00001196144,0.2708803,0.00003643688,,0.00113878597039729,,0.571092784404755,1.83436000347137,,,,,,,,,,,,,,,,,34.86383,-0.06697655
34,2022/03/02 11:10:48,3810.0369,210.0003,1,2,0,0,0,0,1.500183,3.370059,5.055705220797,0.08729909,0.00001196144,0.2848938,0.00003643688,,0.000676515395753086,,0.57352352142334,1.70577204227448,,,,,,,,,,,,,,,,,34.9597,-0.01752853
35,2022/03/02 11:10:58,3820.0377,220.0011,1,2,0,0,0,0,1.500633,3.376335,5.066639720055,0.09146219,0.00001196144,0.2989369,0.00003643688,,0.0005191913805902,,0.624980807304382,,,,,,,,,,,,,,,,,,35.07933,-0.0149858
36,2022/03/02 11:11:08,3830.0377,230.0011,1,2,0,0,0,0,1.500481,3.382505,5.075384484905,0.09562505,0.00001196144,0.313005,0.00003643688,,0.000752390013076365,,0.698917329311371,1.57006394863129,,,,,,,,,,,,,,,,,35.11841,0.02877116
37,2022/03/02 11:11:18,3840.0373,240.0007,1,2,0,0,0,0,1.500854,3.387823,5.084627700842,0.09978734,0.00001196144,0.3270951,0.00003643688,,0.000493800383992493,,0.740793824195862,1.38883996009827,,,,,,,,,,,,,,,,,35.00216,-0.01966119
38,2022/03/02 11:11:28,3850.0373,250.0007,1,2,0,0,0,0,1.500427,3.392933,5.090848282391,0.1039501,0.00001196144,0.3412086,0.00003643688,,0.000429783598519862,,0.778051614761353,,,,,,,,,,,,,,,,,,34.89478,-0.05889058
39,2022/03/02 11:11:38,3860.0374,260.0008,1,2,0,0,0,0,1.50071,3.397362,5.09845512702,0.1081133,0.00001196144,0.3553433,0.00003643688,,0.000526799587532878,,0.87739497423172,1.13781499862671,,,,,,,,,,,,,,,,,35.10995,0.04913092
40,2022/03/02 11:11:48,3870.0366,270,1,2,0,0,0,0,1.500557,3.401531,5.104191152767,0.1122749,0.00001196144,0.3694909,0.00003643688,,0.000406055594794452,,0.978837192058563,,,,,,,,,,,,,,,,,,35.27817,0.08281827
41,2022/03/02 11:11:58,3880.0368,280.0002,1,2,0,0,0,0,1.50045,3.405284,5.1094583778,0.1164381,0.00001196144,0.3836601,0.00003643688,,0.000350228190654889,,,,,,,,,,,,,,,,,,,,35.07459,0.05262256
42,2022/03/02 11:12:08,3890.0376,290.001,1,2,0,0,0,0,1.500687,3.409093,5.115981546891,0.1206027,0.00001196144,0.3978494,0.00003643688,,0.000236265506828204,,1.08712697029114,0.933429419994354,,,,,,,,,,,,,,,,,35.03024,-0.07434368
43,2022/03/02 11:12:18,3900.0378,300.0012,1,2,0,0,0,0,1.500313,3.412365,5.119615570245,0.1247656,0.00001196144,0.4120475,0.00003643688,,0.000360652687959373,,1.16804802417755,,,,,,,,,,,,,,,,,,35.10623,-0.09655595
44,2022/03/02 11:12:28,3910.037,310.0004,1,2,0,0,0,0,1.500488,3.415807,5.125377413816,0.1289272,0.00001196144,0.4262553,0.00003643688,,0.000310942792566493,,1.25628197193146,,,,,,,,,,,,,,,,,,35.09686,-0.08536577
45,2022/03/02 11:12:38,3920.0387,320.0021,1,2,0,0,0,0,1.500229,3.418679,5.128801377491,0.1330908,0.00001196144,0.4404831,0.00003643688,,0.000329167989548296,,,0.825072884559631,,,,,,,,,,,,,,,,,35.1397,-0.02595782
46,2022/03/02 11:12:48,3930.0374,330.0008,1,2,0,0,0,0,1.500702,3.422111,5.135568821922,0.1372535,0.00001196144,0.4547217,0.00003643688,,0.000258915708400309,,1.26535201072693,,,,,,,,,,,,,,,,,,35.18013,-0.1079011
47,2022/03/02 11:12:58,3940.0374,340.0008,1,2,0,0,0,0,1.500359,3.425376,5.139293709984,0.1414157,0.00001196144,0.4689717,0.00003643688,,0.000269016105448827,,,,,,,,,,,,,,,,,,,,35.16175,-0.0275898
48,2022/03/02 11:13:08,3950.0367,350.0001,1,2,0,0,0,0,1.500061,3.428444,5.142875135084,0.1455783,0.00001196144,0.4832361,0.00003643688,,0.000252505094977096,,1.34184896945953,0.766592919826508,,,,,,,,,,,,,,,,,35.19964,-0.0733602
49,2022/03/02 11:13:18,3960.0367,360.0001,1,2,0,0,0,0,1.500481,3.431629,5.149094113549,0.1497413,0.00001196144,0.4975152,0.00003643688,,0.000319833197863773,,1.28201794624329,,,,,,,,,,,,,,,,,,35.28817,-0.05657434
50,2022/03/02 11:13:28,3970.0373,370.0007,1,2,0,0,0,0,1.500359,3.434694,5.153274055146,0.153904,0.00001196144,0.5118061,0.00003643688,,0.000326425302773714,,,,,,,,,,,,,,,,,,,,35.51183,-0.01348257
51,2022/03/02 11:13:38,3980.0379,380.0013,1,2,0,0,0,0,1.500839,3.437907,5.159744903973,0.1580662,0.00001196144,0.5261083,0.00003643688,,0.000380882411263883,,1.38440799713135,0.744278311729431,,,,,,,,,,,,,,,,,35.55443,0.03697991
52,2022/03/02 11:13:48,3990.0375,390.0009,1,2,0,0,0,0,1.499672,3.440865,5.16016889628,0.1622295,0.00001196144,0.5404267,0.00003643688,,0.000338093988830224,,1.34686601161957,,,,,,,,,,,,,,,,,,35.43811,0.02854824
53,2022/03/02 11:13:58,4000.0366,400,1,2,0,0,0,0,1.500702,3.443762,5.168060520924,0.1663933,0.00001196144,0.5547596,0.00003643688,,0.000349934911355376,,,,,,,,,,,,,,,,,,,,35.32079,0.002338886
54,2022/03/02 11:14:08,4010.0375,410.0009,1,2,0,0,0,0,1.500038,3.446679,5.170149473802,0.1705567,0.00001196144,0.5691037,0.00003643688,,0.00024917718837969,,1.35886001586914,,,,,,,,,,,,,,,,,,35.3247,0.01731396
55,2022/03/02 11:14:18,4020.0374,420.0008,1,2,0,0,0,0,1.500374,3.449773,5.175949715102,0.1747195,0.00001196144,0.5834581,0.00003643688,,0.000369928689906374,,,0.714441776275635,,,,,,,,,,,,,,,,,35.58923,0.1056528
56,2022/03/02 11:14:28,4030.0367,430.0001,1,2,0,0,0,0,1.500748,3.452619,5.181511059012,0.1788818,0.00001196144,0.597823,0.00003643688,,0.000342194398399442,,1.41655004024506,,,,,,,,,,,,,,,,,,35.26202,-0.04195571
57,2022/03/02 11:14:38,4040.0371,440.0005,1,2,0,0,0,0,1.500374,3.455736,5.184896445264,0.1830456,0.00001196144,0.6122055,0.00003643688,,0.000208721205126494,,1.41010499000549,,,,,,,,,,,,,,,,,,35.58534,0.0187254
58,2022/03/02 11:14:48,4050.037,450.0004,1,2,0,0,0,0,1.500671,3.458633,5.190270242743,0.1872074,0.00001196144,0.6265932,0.00003643688,,0.000236172694712877,,,0.708009600639343,,,,,,,,,,,,,,,,,35.33998,-0.07581472
59,2022/03/02 11:14:58,4060.037,460.0004,1,2,0,0,0,0,1.500702,3.461275,5.19434231505,0.1913689,0.00001196144,0.6409916,0.00003643688,,0.000223115406697616,,1.45935702323914,,,,,,,,,,,,,,,,,,35.30157,-0.06228924
60,2022/03/02 11:15:08,4070.0375,470.0009,1,2,0,0,0,0,1.500443,3.464108,5.197696599844,0.195532,0.00001196144,0.6554074,0.00003643688,,0.000242744295974262,,,,,,,,,,,,,,,,,,,,35.41994,0.01255989
61,2022/03/02 11:15:18,4080.0373,480.0007,1,2,0,0,0,0,1.500542,3.467106,5.202538171452,0.1996949,0.00001196144,0.6698343,0.00003643688,,0.000362785503966734,,1.49414598941803,,,,,,,,,,,,,,,,,,35.5421,0.05547523
62,2022/03/02 11:15:28,4090.0382,490.0016,1,2,0,0,0,0,1.500229,3.469545,5.205112025805,0.2038573,0.00001196144,0.6842704,0.00003643688,,0.000307664799038321,,,0.681322813034058,,,,,,,,,,,,,,,,,35.55939,-0.006431341
63,2022/03/02 11:15:38,4100.0367,500.0001,1,2,0,0,0,0,1.500336,3.472221,5.209498166256,0.2080201,0.00001196144,0.6987191,0.00003643688,,0.000281378888757899,,1.5211900472641,,,,,,,,,,,,,,,,,,35.65322,0.05872607
64,2022/03/02 11:15:48,4110.0369,510.0003,1,2,0,0,0,0,1.500336,3.474512,5.212935436032,0.2121829,0.00001196144,0.7131781,0.00003643688,,0.000225149895413779,,,,,,,,,,,,,,,,,,,,35.64934,0.07936358
65,2022/03/02 11:15:58,4120.0377,520.0011,1,2,0,0,0,0,1.49984,3.476579,5.21431224736,0.2163449,0.00001196144,0.7276437,0.00003643688,,0.000195874497876503,,1.75199604034424,,,,,,,,,,,,,,,,,,35.52523,0.01565576
66,2022/03/02 11:16:08,4130.0372,530.0006,1,2,0,0,0,0,1.499893,3.478786,5.217806769898,0.2205074,0.00001196144,0.7421193,0.00003643688,,0.000305067311273888,,,0.569234073162079,,,,,,,,,,,,,,,,,35.38009,-0.03252864
67,2022/03/02 11:16:18,4140.0366,540,1,2,0,0,0,0,1.50032,3.480394,5.22170472608,0.2246701,0.00001196144,0.7566031,0.00003643688,,0.000163828794029541,,,,,,,,,,,,,,,,,,,,35.39148,-0.1151705
68,2022/03/02 11:16:28,4150.0373,550.0007,1,2,0,0,0,0,1.499878,3.481912,5.222443206736,0.228832,0.00001196144,0.7710911,0.00003643688,,0.000140434392960742,,2.23840498924255,,,,,,,,,,,,,,,,,,35.423,-0.02817273
69,2022/03/02 11:16:38,4160.0369,560.0003,1,2,0,0,0,0,1.500595,3.482992,5.22656038024,0.2329955,0.00001196144,0.7855903,0.00003643688,,0.000127888197312132,,,,,,,,,,,,,,,,,,,,35.68107,-0.005303621
70,2022/03/02 11:16:48,4170.0376,570.001,1,2,0,0,0,0,1.500664,3.484598,5.229210773072,0.2371587,0.00001196144,0.8000942,0.00003643688,,0.000154295397805981,,,,,,,,,,,,,,,,,,,,35.72337,0.09316683
71,2022/03/02 11:16:58,4180.0368,580.0002,1,2,0,0,0,0,1.500664,3.485591,5.230700932424,0.2413213,0.00001196144,0.8146011,0.00003643688,,0.00014569130144082,,3.15997004508972,,,,,,,,,,,,,,,,,,35.75287,0.03005266
72,2022/03/02 11:17:08,4190.037,590.0004,1,2,0,0,0,0,1.500412,3.486955,5.23186912546,0.2454843,0.00001196144,0.8291145,0.00003643688,,0.0000967517626122572,,,,,,,,,,,,,,,,,,,,35.71975,0.0449729
73,2022/03/02 11:17:18,4200.0373,600.0007,1,2,0,0,0,0,1.499298,3.488042,5.229614394516,0.249647,0.00001196144,0.843632,0.00003643688,,0.000104452403320465,,,0.342171013355255,,,,,,,,,,,,,,,,,35.67411,0.05734205
74,2022/03/02 11:17:28,4210.0373,610.0007,1,2,0,0,0,0,1.500519,3.489418,5.235938007942,0.2538094,0.00001196144,0.8581532,0.00003643688,,0.0000967162995948456,,,,,,,,,,,,,,,,,,,,35.7381,0.006633997
75,2022/03/02 11:17:38,4220.0373,620.0007,1,2,0,0,0,0,1.500267,3.490493,5.236671461631,0.2579724,0.00001196144,0.8726818,0.00003643688,,0.000105127801361959,,,,,,,,,,,,,,,,,,,,35.74338,0.07522941
76,2022/03/02 11:17:48,4230.0377,630.0011,1,2,0,0,0,0,1.500885,3.491625,5.240527588125,0.2621354,0.00001196144,0.8872151,0.00003643688,,0.000148622595588677,,3.43504691123962,,,,,,,,,,,,,,,,,,35.72894,0.09549856
77,2022/03/02 11:17:58,4240.0369,640.0003,1,2,0,0,0,0,1.5,3.49281,5.239215,0.2662973,0.00001196144,0.9017499,0.00003643688,,0.000116456998512149,,,,,,,,,,,,,,,,,,,,35.68382,-0.006365776
78,2022/03/02 11:18:08,4250.0368,650.0002,1,2,0,0,0,0,1.500748,3.494354,5.244144776792,0.2704593,0.00001196144,0.9162899,0.00003643688,,0.000124034995678812,,,,,,,,,,,,,,,,,,,,35.68636,0.07428169
79,2022/03/02 11:18:18,4260.0369,660.0003,1,2,0,0,0,0,1.500374,3.495519,5.244585824106,0.2746221,0.00001196144,0.9308382,0.00003643688,,0.000108132902823854,,,,,,,,,,,,,,,,,,,,35.71922,0.07717371
80,2022/03/02 11:18:28,4270.037,670.0004,1,2,0,0,0,0,1.49984,3.496734,5.24454152256,0.2787854,0.00001196144,0.9453932,0.00003643688,,0.00013055199815426,,3.38693189620972,,,,,,,,,,,,,,,,,,35.6892,0.02844334
81,2022/03/02 11:18:38,4280.0381,680.0015,1,2,0,0,0,0,1.500389,3.498034,5.248411735226,0.2829479,0.00001196144,0.9599506,0.00003643688,,0.000162448894116096,,,0.293393105268478,,,,,,,,,,,,,,,,,35.65388,0.05282998
82,2022/03/02 11:18:48,4290.0373,690.0007,1,2,0,0,0,0,1.500229,3.499125,5.249488799625,0.28711,0.00001196144,0.9745116,0.00003643688,,0.000137956900289282,,,,,,,,,,,,,,,,,,,,35.61265,0.0425458
83,2022/03/02 11:18:58,4300.0374,700.0008,1,2,0,0,0,0,1.500557,3.50047,5.25265476179,0.291273,0.00001196144,0.9890812,0.00003643688,,0.000129226405988447,,,,,,,,,,,,,,,,,,,,35.46004,-0.04688978
84,2022/03/02 11:19:08,4310.0374,710.0008,1,2,0,0,0,0,1.500282,3.501432,5.253135403824,0.2954352,0.00001196144,1.003654,0.00003643688,,0.000102661797427572,,3.29757308959961,,,,,,,,,,,,,,,,,,35.40159,-0.03062487
85,2022/03/02 11:19:18,4320.0377,720.0011,1,2,0,0,0,0,1.500374,3.503025,5.25584763135,0.2995972,0.00001196144,1.01823,0.00003643688,,0.0000889876901055686,,,,,,,,,,,,,,,,,,,,35.64185,0.04976869
86,2022/03/02 11:19:28,4330.0378,730.0012,1,2,0,0,0,0,1.500748,3.503859,5.258409386532,0.3037592,0.00001196144,1.032812,0.00003643688,,0.000107145802758168,,,,,,,,,,,,,,,,,,,,35.69783,0.0434351
87,2022/03/02 11:19:38,4340.0371,740.0005,1,2,0,0,0,0,1.500298,3.505636,5.259498679528,0.3079216,0.00001196144,1.0474,0.00003643688,,0.000145046404213645,,,,,,,,,,,,,,,,,,,,35.42523,-0.06891012
88,2022/03/02 11:19:48,4350.0372,750.0006,1,2,0,0,0,0,1.500282,3.506426,5.260627812132,0.3120837,0.00001196144,1.061993,0.00003643688,,0.000123426405480132,,3.32006597518921,,,,,,,,,,,,,,,,,,35.58398,0.01288772
89,2022/03/02 11:19:58,4360.0374,760.0008,1,2,0,0,0,0,1.500397,3.508121,5.263574224037,0.3162451,0.00001196144,1.076589,0.00003643688,,0.000137592403916642,,,0.305094599723816,,,,,,,,,,,,,,,,,35.73759,0.02758503
90,2022/03/02 11:20:08,4370.0366,770,1,2,0,0,0,0,1.500206,3.509217,5.264548398702,0.3204066,0.00001196144,1.09119,0.00003643688,,0.000228378499741666,,,,,,,,,,,,,,,,,,,,35.53609,-0.06174326
91,2022/03/02 11:20:18,4380.0366,780,1,2,0,0,0,0,1.500061,3.510649,5.266187649589,0.3245679,0.00001196144,1.105796,0.00003643688,,0.000109635802800767,,,,,,,,,,,,,,,,,,,,35.42523,-0.07882714
92,2022/03/02 11:20:28,4390.0369,790.0003,1,2,0,0,0,0,1.499634,3.511682,5.266237724388,0.3287291,0.00001196144,1.120407,0.00003643688,,0.000167784601217136,,3.2155818939209,,,,,,,,,,,,,,,,,,35.66748,0.0223577
93,2022/03/02 11:20:38,4400.038,800.0014,1,2,0,0,0,0,1.499832,3.513012,5.268927813984,0.3328908,0.00001196144,1.135025,0.00003643688,,0.000124201906146482,,,,,,,,,,,,,,,,,,,,35.60958,-0.04382014
94,2022/03/02 11:20:48,4410.038,810.0014,1,2,0,0,0,0,1.500259,3.514082,5.272033147238,0.3370533,0.00001196144,1.14965,0.00003643688,,0.000154005203512497,,,,,,,,,,,,,,,,,,,,35.39686,-0.09692311
95,2022/03/02 11:20:58,4420.037,820.0004,1,2,0,0,0,0,1.500153,3.515762,5.274180911586,0.3412142,0.00001196144,1.164276,0.00003643688,,0.0000839847780298442,,,,,,,,,,,,,,,,,,,,35.43421,-0.0635016
96,2022/03/02 11:21:08,4430.0375,830.0009,1,2,0,0,0,0,1.500984,3.516676,5.278474409184,0.3453769,0.00001196144,1.178913,0.00003643688,,0.0000922332183108665,,3.30788898468018,,,,,,,,,,,,,,,,,,35.44643,0.003763437
97,2022/03/02 11:21:18,4440.0367,840.0001,1,2,0,0,0,0,1.500374,3.518206,5.278624809044,0.3495381,0.00001196144,1.19355,0.00003643688,,0.000123323203297332,,,0.300491511821747,,,,,,,,,,,,,,,,,35.66968,0.07437825
98,2022/03/02 11:21:28,4450.0374,850.0008,1,2,0,0,0,0,1.499817,3.51945,5.27853094065,0.3536992,0.00001196144,1.208192,0.00003643688,,0.000117288502224255,,,,,,,,,,,,,,,,,,,,35.60757,0.03499746
99,2022/03/02 11:21:38,4460.0368,860.0002,1,2,0,0,0,0,1.500259,3.520555,5.281744323745,0.3578604,0.00001196144,1.22284,0.00003643688,,0.000126329992781393,,,,,,,,,,,,,,,,,,,,35.43303,-0.01948476
100,2022/03/02 11:21:48,4470.037,870.0004,1,2,0,0,0,0,1.50106,3.521996,5.28672731576,0.3620228,0.00001196144,1.237497,0.00003643688,,0.000104793100035749,,3.2770049571991,,,,,,,,,,,,,,,,,,35.70227,0.08196115
101,2022/03/02 11:21:58,4480.0369,880.0003,1,2,0,0,0,0,1.499916,3.523082,5.284327061112,0.3661845,0.00001196144,1.252156,0.00003643688,,0.000123588906717487,,,,,,,,,,,,,,,,,,,,35.75983,0.05336404
102,2022/03/02 11:22:08,4490.0366,890,1,2,0,0,0,0,1.499969,3.524492,5.286628740748,0.3703469,0.00001196144,1.266824,0.00003643688,,0.0000906579589354806,,,,,,,,,,,,,,,,,,,,35.64964,-0.03087878
103,2022/03/02 11:22:18,4500.0375,900.0009,1,2,0,0,0,0,1.500374,3.525559,5.289657059066,0.3745109,0.00001196144,1.281502,0.00003643688,,0.000114978902274743,,,,,,,,,,,,,,,,,,,,35.50265,-0.053581
104,2022/03/02 11:22:28,4510.0373,910.0007,1,2,0,0,0,0,1.500137,3.52709,5.29111821133,0.3786724,0.00001196144,1.296177,0.00003643688,,0.000169000602909364,,3.3303279876709,,,,,,,,,,,,,,,,,,35.6875,0.07437229
105,2022/03/02 11:22:38,4520.0367,920.0001,1,2,0,0,0,0,1.500595,3.528231,5.294445797445,0.3828343,0.00001196144,1.310858,0.00003643688,,0.0000987600797088817,,,0.305347710847855,,,,,,,,,,,,,,,,,35.49043,0.0001060963
