Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C)
19,2021/11/21 09:15:26,2280.0011,2280.0011,1,1,0,0,0,0,0,2.988152,0,0,0,0,0,,0.0000118532698252238,,0,,,,,,,,,,,,,,,,,,25.33102,0.0850141
20,2021/11/21 09:17:26,2400.001,2400.001,1,1,0,0,0,0,0,2.989024,0,0,0,0,0,,0.00000904881835595006,,0,,,,,,,,,,,,,,,,,,24.95786,-0.06082654
21,2021/11/21 09:19:26,2520.0012,2520.0012,1,1,0,0,0,0,0,2.989654,0,0,0,0,0,,0.00000766644643590553,,0,,,,,,,,,,,,,,,,,,25.11551,-0.07730305
22,2021/11/21 09:21:26,2640.0004,2640.0004,1,1,0,0,0,0,0,2.990749,0,0,0,0,0,,-0.0000304618806694634,,0,,,,,,,,,,,,,,,,,,25.37033,0.100022
23,2021/11/21 09:23:26,2760.0008,2760.0008,1,1,0,0,0,0,0,2.991102,0,0,0,0,0,,0.0000143833904076018,,0,,,,,,,,,,,,,,,,,,25.34502,0.1052183
24,2021/11/21 09:25:26,2880.0009,2880.0009,1,1,0,0,0,0,0,2.991734,0,0,0,0,0,,-0.000000276544113830823,,0,,,,,,,,,,,,,,,,,,25.16431,-0.07490158
25,2021/11/21 09:27:26,3000.002,3000.002,1,1,0,0,0,0,0,2.992719,0,0,0,0,0,,-0.0000139090998345637,,0,,,,,,,,,,,,,,,,,,25.0276,-0.06372213
26,2021/11/21 09:29:26,3120.0001,3120.0001,1,1,0,0,0,0,0,2.993219,0,0,0,0,0,,0.000027105370463687,,0,,,,,,,,,,,,,,,,,,25.26814,0.01385391
27,2021/11/21 09:31:26,3240.0001,3240.0001,1,1,0,0,0,0,0,2.993928,0,0,0,0,0,,0.0000246543895627838,,0,,,,,,,,,,,,,,,,,,25.04602,-0.01997948
28,2021/11/21 09:33:26,3360.002,3360.002,1,1,0,0,0,0,0,2.994677,0,0,0,0,0,,-0.0000427881604991853,,0,,,,,,,,,,,,,,,,,,25.07503,0.04138887
29,2021/11/21 09:35:26,3480.002,3480.002,1,1,0,0,0,0,0,2.995219,0,0,0,0,0,,0.0000142631897688261,,0,,,,,,,,,,,,,,,,,,25.1539,0.07759452
30,2021/11/21 09:37:26,3600.0017,3600.0017,1,1,0,0,0,0,0,2.995898,0,0,0,0,0,,0.000021058429410914,,0,,,,,,,,,,,,,,,,,,25.13327,0.07114589
31,2021/11/21 09:37:26,3600.0041,3600.0041,1,1,0,0,0,0,0,2.995892,0,0,0,0,0,,0.000021058429410914,0,0,0,,,,,,,,,,,,,,,,,25.13327,0.07114589
32,2021/11/21 09:37:32,3605.0464,5.0003,1,2,0,0,0,0,1.50032,3.067574,4.60234262368,0.001955687,0.00002828657,0.005975376,0.00008472583,,0.00405590981245041,,0.0952296182513237,10.567850112915,,,,,,,,,,,,,,,,,25.26245,0.05676329
33,2021/11/21 09:37:37,3610.0469,10.0008,1,2,0,0,0,0,1.500916,3.085379,4.630894707164,0.004042541,0.00002828657,0.01239586,0.00008472583,,0.00316939293406904,,0.118018500506878,8.961745262146,,,,,,,,,,,,,,,,,25.33713,0.02276421
34,2021/11/21 09:37:42,3615.0468,15.0007,1,2,0,0,0,0,1.500542,3.100663,4.652675059346,0.006124193,0.00002828657,0.01883472,0.00008472583,,0.00317804608494043,,0.140494406223297,7.45072603225708,,,,,,,,,,,,,,,,,25.34698,0.06480277
35,2021/11/21 09:37:47,3620.0484,20.0023,1,2,0,0,0,0,1.501114,3.114382,4.675042421548,0.008211005,0.00002828657,0.02531998,0.00008472583,,0.00317024206742644,,0.15497699379921,7.13327217102051,,,,,,,,,,,,,,,,,25.37955,0.1279283
36,2021/11/21 09:37:52,3625.0471,25.001,1,2,0,0,0,0,1.500992,3.127159,4.693840641728,0.01029374,0.00002828657,0.03182007,0.00008472583,,0.00224039796739817,,0.168067201972008,6.03135585784912,,,,,,,,,,,,,,,,,25.36061,0.08357048
37,2021/11/21 09:37:57,3630.0498,30.0037,1,2,0,0,0,0,1.501465,3.139014,4.71311965551,0.01237892,0.00002828657,0.03835295,0.00008472583,,0.00216960906982422,,0.177528396248817,5.51874589920044,,,,,,,,,,,,,,,,,25.28466,-0.01987994
38,2021/11/21 09:38:02,3635.0483,35.0022,1,2,0,0,0,0,1.501373,3.149426,4.728463161898,0.01446312,0.00002828657,0.04490599,0.00008472583,,0.00213571288622916,,0.200347393751144,5.2776198387146,,,,,,,,,,,,,,,,,25.12057,-0.02282083
39,2021/11/21 09:38:07,3640.0464,40.0003,1,2,0,0,0,0,1.500862,3.159313,4.741692827806,0.01654811,0.00002828657,0.05148314,0.00008472583,,0.00212741293944418,,0.210825696587563,4.86566019058228,,,,,,,,,,,,,,,,,25.07587,0.03216803
40,2021/11/21 09:38:12,3645.0486,45.0025,1,2,0,0,0,0,1.501755,3.168914,4.75893244407,0.01863263,0.00002828657,0.05807901,0.00008472583,,0.00174821098335087,,0.22311070561409,4.65718698501587,,,,,,,,,,,,,,,,,25.01319,-0.09923875
41,2021/11/21 09:38:17,3650.0463,50.0002,1,2,0,0,0,0,1.500938,3.177667,4.769481151646,0.02071323,0.00002828657,0.06468134,0.00008472583,,0.00178234197665006,,0.22687029838562,4.21971321105957,,,,,,,,,,,,,,,,,24.92753,-0.123561
42,2021/11/21 09:38:22,3655.0471,55.001,1,2,0,0,0,0,1.501015,3.186068,4.78233585902,0.02279982,0.00002828657,0.07132066,0.00008472583,,0.00169567100238055,,0.239810898900032,,,,,,,,,,,,,,,,,,24.92188,-0.07244647
43,2021/11/21 09:38:27,3660.0486,60.0025,1,2,0,0,0,0,1.500633,3.194024,4.793057817192,0.02488479,0.00002828657,0.07797186,0.00008472583,,0.00168893195223063,,0.262166112661362,3.97605800628662,,,,,,,,,,,,,,,,,24.88908,-0.01736641
44,2021/11/21 09:38:32,3665.0468,65.0007,1,2,0,0,0,0,1.500938,3.201728,4.805595220864,0.02696948,0.00002828657,0.0846385,0.00008472583,,0.0012505539925769,,0.275615990161896,3.89710903167725,,,,,,,,,,,,,,,,,24.91881,-0.09645879
45,2021/11/21 09:38:37,3670.0487,70.0026,1,2,0,0,0,0,1.501259,3.209004,4.817546136036,0.02905174,0.00002828657,0.09131283,0.00008472583,,0.0016326829791069,,0.282531499862671,3.55591607093811,,,,,,,,,,,,,,,,,24.89528,-0.1130939
46,2021/11/21 09:38:42,3675.0474,75.0013,1,2,0,0,0,0,1.501007,3.215883,4.827062894181,0.03113697,0.00002828657,0.09801166,0.00008472583,,0.00145706196781248,,0.295187413692474,,,,,,,,,,,,,,,,,,24.92223,-0.04218519
47,2021/11/21 09:38:47,3680.0482,80.0021,1,2,0,0,0,0,1.501114,3.222877,4.837905784978,0.03322123,0.00002828657,0.1047217,0.00008472583,,0.00131970795337111,,0.298652291297913,3.38408708572388,,,,,,,,,,,,,,,,,24.86213,-0.1248777
48,2021/11/21 09:38:52,3685.0476,85.0015,1,2,0,0,0,0,1.500191,3.229322,4.844599800502,0.03530449,0.00002828657,0.1114425,0.00008472583,,0.00136219698470086,,0.318018287420273,3.17673492431641,,,,,,,,,,,,,,,,,24.89748,-0.04760742
49,2021/11/21 09:38:57,3690.0475,90.0014,1,2,0,0,0,0,1.50132,3.235702,4.85782412664,0.03738976,0.00002828657,0.1181831,0.00008472583,,0.00173804699443281,,0.324158698320389,,,,,,,,,,,,,,,,,,24.8758,-0.06757915
50,2021/11/21 09:39:02,3695.0475,95.0014,1,2,0,0,0,0,1.500504,3.241735,4.86423633444,0.03947463,0.00002828657,0.1249355,0.00008472583,,0.00134145002812147,,0.332982212305069,3.05900192260742,,,,,,,,,,,,,,,,,24.88727,-0.1243681
51,2021/11/21 09:39:07,3700.0483,100.0022,1,2,0,0,0,0,1.500923,3.247756,4.874631678788,0.04155608,0.00002828657,0.1316894,0.00008472583,,0.00108944799285382,,0.345137298107147,2.90241599082947,,,,,,,,,,,,,,,,,24.8789,-0.1129162
52,2021/11/21 09:39:12,3705.0464,105.0003,1,2,0,0,0,0,1.500465,3.253719,4.882091479335,0.04364077,0.00002828657,0.138466,0.00008472583,,0.00159827899187803,,0.35273090004921,,,,,,,,,,,,,,,,,,24.95597,-0.002613664
53,2021/11/21 09:39:17,3710.0479,110.0018,1,2,0,0,0,0,1.501389,3.259223,4.893361560747,0.04572731,0.00002828657,0.1452606,0.00008472583,,0.000977248535491526,,0.363448709249496,2.77151489257813,,,,,,,,,,,,,,,,,25.0369,-0.02915442
54,2021/11/21 09:39:22,3715.0467,115.0006,1,2,0,0,0,0,1.501389,3.264608,4.901446540512,0.04780843,0.00002828657,0.1520492,0.00008472583,,0.00153917202260345,,0.380942404270172,,,,,,,,,,,,,,,,,,25.15826,-0.04731059
55,2021/11/21 09:39:27,3720.0471,120.001,1,2,0,0,0,0,1.500374,3.270186,4.906502049564,0.04989464,0.00002828657,0.1588656,0.00008472583,,0.00107703998219222,,0.390619099140167,2.65200710296631,,,,,,,,,,,,,,,,,25.27414,0.08814514
56,2021/11/21 09:39:32,3725.047,125.0009,1,2,0,0,0,0,1.500648,3.27526,4.91501236848,0.05197841,0.00002828657,0.1656851,0.00008472583,,0.000970442313700914,,0.392006009817123,,,,,,,,,,,,,,,,,,25.29907,0.1310295
57,2021/11/21 09:39:37,3730.0463,130.0002,1,2,0,0,0,0,1.500557,3.280337,4.922332647709,0.05406091,0.00002828657,0.1725111,0.00008472583,,0.000883971923030913,,0.405200988054276,2.50428104400635,,,,,,,,,,,,,,,,,25.24353,0.08803487
58,2021/11/21 09:39:42,3735.0466,135.0005,1,2,0,0,0,0,1.500954,3.285266,4.931033143764,0.05614732,0.00002828657,0.1793605,0.00008472583,,0.00126945995725691,,0.419281005859375,,,,,,,,,,,,,,,,,,25.06588,-0.06641328
59,2021/11/21 09:39:47,3740.048,140.0019,1,2,0,0,0,0,1.499779,3.290246,4.934641855634,0.05823097,0.00002828657,0.186211,0.00008472583,,0.00103666202630848,,0.421478092670441,2.35522508621216,,,,,,,,,,,,,,,,,24.9549,-0.09965003
60,2021/11/21 09:39:52,3745.049,145.0029,1,2,0,0,0,0,1.501282,3.294694,4.946264797708,0.06031357,0.00002828657,0.1930681,0.00008472583,,0.000950227375142276,,0.431402713060379,,,,,,,,,,,,,,,,,,24.9516,-0.03765047
61,2021/11/21 09:39:57,3750.0479,150.0018,1,2,0,0,0,0,1.500862,3.299366,4.951893053492,0.06239911,0.00002828657,0.1999447,0.00008472583,,0.000864730624016374,,,2.30452799797058,,,,,,,,,,,,,,,,,24.91077,-0.03859818
62,2021/11/21 09:40:02,3755.0463,155.0002,1,2,0,0,0,0,1.499992,3.30402,4.95600356784,0.06448152,0.00002828657,0.2068205,0.00008472583,,0.000691428023856133,,0.459680587053299,,,,,,,,,,,,,,,,,,25.0307,-0.05898952
63,2021/11/21 09:40:07,3760.0488,160.0027,1,2,0,0,0,0,1.500923,3.308555,4.965886296265,0.06656704,0.00002828657,0.213716,0.00008472583,,0.000772816420067102,,0.45968559384346,2.1848669052124,,,,,,,,,,,,,,,,,25.10542,-0.06205738
64,2021/11/21 09:40:12,3765.0483,165.0022,1,2,0,0,0,0,1.500481,3.312753,4.970722934193,0.06865017,0.00002828657,0.2206126,0.00008472583,,0.000869733281433582,,0.460901886224747,,,,,,,,,,,,,,,,,,25.15336,0.106684
65,2021/11/21 09:40:17,3770.0489,170.0028,1,2,0,0,0,0,1.500755,3.31701,4.97801934255,0.0707353,0.00002828657,0.2275248,0.00008472583,,0.00089022028259933,,0.503705322742462,2.07601404190063,,,,,,,,,,,,,,,,,25.25557,0.08610189
66,2021/11/21 09:40:22,3775.0484,175.0023,1,2,0,0,0,0,1.500648,3.321338,4.984159227024,0.07281772,0.00002828657,0.2344368,0.00008472583,,0.000780653790570796,,0.480650395154953,,,,,,,,,,,,,,,,,,25.2763,0.009102225
67,2021/11/21 09:40:27,3780.0487,180.0026,1,2,0,0,0,0,1.500755,3.325456,4.99069471928,0.07490008,0.00002828657,0.2413572,0.00008472583,,0.000862258195411414,,0.514668703079224,,,,,,,,,,,,,,,,,,25.21785,0.09411931
68,2021/11/21 09:40:32,3785.0476,185.0015,1,2,0,0,0,0,1.500504,3.329284,4.995603959136,0.07698713,0.00002828657,0.2483014,0.00008472583,,0.000739656097721308,,,1.93570601940155,,,,,,,,,,,,,,,,,25.34734,0.1362467
69,2021/11/21 09:40:37,3790.0467,190.0006,1,2,0,0,0,0,1.500229,3.333026,5.000302262954,0.07906891,0.00002828657,0.2552363,0.00008472583,,0.000842943787574768,,0.532874882221222,,,,,,,,,,,,,,,,,,25.26116,0.08795917
70,2021/11/21 09:40:42,3795.0462,195.0001,1,2,0,0,0,0,1.500389,3.337162,5.007041156018,0.08115448,0.00002828657,0.2621919,0.00008472583,,0.000826817005872726,,0.538156807422638,,,,,,,,,,,,,,,,,,24.92737,-0.1012063
71,2021/11/21 09:40:47,3800.0481,200.002,1,2,0,0,0,0,1.500069,3.340704,5.011286508576,0.0832387,0.00002828657,0.2691509,0.00008472583,,0.000665331375785172,,0.572938024997711,1.85548996925354,,,,,,,,,,,,,,,,,25.27575,0.02481639
72,2021/11/21 09:40:52,3805.0469,205.0008,1,2,0,0,0,0,1.50016,3.34426,5.0169250816,0.08531991,0.00002828657,0.2761074,0.00008472583,,0.000809456978458911,,,,,,,,,,,,,,,,,,,,25.39121,0.07314801
73,2021/11/21 09:40:57,3810.0466,210.0005,1,2,0,0,0,0,1.501793,3.347902,5.027855788286,0.08740388,0.00002828657,0.2830806,0.00008472583,,0.000744864228181541,,0.549299418926239,1.73560702800751,,,,,,,,,,,,,,,,,25.03561,-0.0760603
74,2021/11/21 09:41:02,3815.0498,215.0037,1,2,0,0,0,0,1.50029,3.351563,5.02831645327,0.08949047,0.00002828657,0.2900701,0.00008472583,,0.000741618976462632,,0.593781113624573,,,,,,,,,,,,,,,,,,25.25405,0.02668202
75,2021/11/21 09:41:07,3820.0463,220.0002,1,2,0,0,0,0,1.500427,3.354756,5.033566480812,0.09157254,0.00002828657,0.2970514,0.00008472583,,0.000698117713909596,,,,,,,,,,,,,,,,,,,,25.30197,0.08351803
76,2021/11/21 09:41:12,3825.0472,225.0011,1,2,0,0,0,0,1.500809,3.358278,5.040133846902,0.09365569,0.00002828657,0.3040435,0.00008472583,,0.000641573802568018,,0.604466497898102,1.65951502323151,,,,,,,,,,,,,,,,,25.1435,-0.002723932
77,2021/11/21 09:41:17,3830.0492,230.0031,1,2,0,0,0,0,1.501297,3.361627,5.046800530219,0.09574354,0.00002828657,0.3110582,0.00008472583,,0.000842015724629164,,0.62204772233963,,,,,,,,,,,,,,,,,,25.39796,0.1092458
78,2021/11/21 09:41:22,3835.0469,235.0008,1,2,0,0,0,0,1.50032,3.364676,5.04809069632,0.09782465,0.00002828657,0.3180571,0.00008472583,,0.000805739720817655,,,,,,,,,,,,,,,,,,,,25.05328,0.00215888
79,2021/11/21 09:41:27,3840.0477,240.0016,1,2,0,0,0,0,1.500969,3.367576,5.054627181144,0.09991102,0.00002828657,0.3250802,0.00008472583,,0.000623127794824541,,0.644797921180725,1.54366099834442,,,,,,,,,,,,,,,,,25.4131,0.08675992
80,2021/11/21 09:41:32,3845.0493,245.0032,1,2,0,0,0,0,1.500336,3.370723,5.057217062928,0.1019937,0.00002828657,0.3320974,0.00008472583,,0.000547929492313415,,0.695868790149689,,,,,,,,,,,,,,,,,,25.21307,-0.05452156
81,2021/11/21 09:41:37,3850.0474,250.0013,1,2,0,0,0,0,1.50032,3.373797,5.06177511504,0.1040768,0.00002828657,0.3391218,0.00008472583,,0.000543399888556451,,,,,,,,,,,,,,,,,,,,25.11783,0.1063919
82,2021/11/21 09:41:42,3855.0468,255.0007,1,2,0,0,0,0,1.500069,3.376619,5.065161486711,0.1061593,0.00002828657,0.3461508,0.00008472583,,0.00055121467448771,,0.70990651845932,,,,,,,,,,,,,,,,,,25.46626,0.08681536
83,2021/11/21 09:41:47,3860.0476,260.0015,1,2,0,0,0,0,1.500771,3.37922,5.07143537862,0.1082435,0.00002828657,0.353191,0.00008472583,,0.000448114413302392,,,1.40787601470947,,,,,,,,,,,,,,,,,25.01429,-0.07858515
84,2021/11/21 09:41:52,3865.0483,265.0022,1,2,0,0,0,0,1.500244,3.382258,5.074212270952,0.1103272,0.00002828657,0.3602359,0.00008472583,,0.000542256515473127,,0.731766283512115,,,,,,,,,,,,,,,,,,25.24662,0.00598371
85,2021/11/21 09:41:57,3870.0465,270.0004,1,2,0,0,0,0,1.500214,3.384729,5.077817832006,0.1124123,0.00002828657,0.3672907,0.00008472583,,0.000649454887025058,,,,,,,,,,,,,,,,,,,,25.45477,0.04978776
86,2021/11/21 09:42:02,3875.0465,275.0004,1,2,0,0,0,0,1.500557,3.387566,5.083235874262,0.1144953,0.00002828657,0.3743441,0.00008472583,,0.000475731212645769,,0.75210702419281,1.31157994270325,,,,,,,,,,,,,,,,,25.45444,0.02807021
87,2021/11/21 09:42:07,3880.0481,280.002,1,2,0,0,0,0,1.501137,3.389976,5.088818402712,0.1165815,0.00002828657,0.3814139,0.00008472583,,0.000512809085194021,,0.796342611312866,,,,,,,,,,,,,,,,,,25.40541,0.0887394
88,2021/11/21 09:42:12,3885.0464,285.0003,1,2,0,0,0,0,1.500847,3.392474,5.091584425478,0.1186625,0.00002828657,0.3884712,0.00008472583,,0.000486769713461399,,,,,,,,,,,,,,,,,,,,25.25153,0.05250454
89,2021/11/21 09:42:17,3890.0464,290.0003,1,2,0,0,0,0,1.501411,3.395018,5.097317370398,0.1207469,0.00002828657,0.3955451,0.00008472583,,0.000611070892773569,,0.840954303741455,,,,,,,,,,,,,,,,,,25.10978,-0.09322822
90,2021/11/21 09:42:22,3895.0467,295.0006,1,2,0,0,0,0,1.500122,3.397014,5.095935435708,0.1228279,0.00002828657,0.4026125,0.00008472583,,0.000491362123284489,,,,,,,,,,,,,,,,,,,,25.14037,-0.1049072
91,2021/11/21 09:42:27,3900.0475,300.0014,1,2,0,0,0,0,1.500267,3.399622,5.100340699074,0.1249141,0.00002828657,0.4097023,0.00008472583,,0.000545206828974187,,,1.17878699302673,,,,,,,,,,,,,,,,,25.21911,-0.09747624
92,2021/11/21 09:42:32,3905.0496,305.0035,1,2,0,0,0,0,1.500252,3.401719,5.103435733188,0.1270007,0.00002828657,0.4167982,0.00008472583,,0.000427494785981253,,0.941196501255035,,,,,,,,,,,,,,,,,,25.42856,0.104537
93,2021/11/21 09:42:37,3910.0473,310.0012,1,2,0,0,0,0,1.500572,3.404115,5.10811965378,0.1290814,0.00002828657,0.4238786,0.00008472583,,0.000432579690823331,,,,,,,,,,,,,,,,,,,,25.54127,0.1298219
94,2021/11/21 09:42:42,3915.0474,315.0013,1,2,0,0,0,0,1.501045,3.405835,5.112311597575,0.1311641,0.00002828657,0.43097,0.00008472583,,0.000408502004574984,,0.943164229393005,,,,,,,,,,,,,,,,,,25.47301,0.08628547
95,2021/11/21 09:42:47,3920.0468,320.0007,1,2,0,0,0,0,1.501007,3.407946,5.115350801622,0.1332477,0.00002828657,0.4380689,0.00008472583,,0.000459126313216984,,,1.0465589761734,,,,,,,,,,,,,,,,,25.23242,-0.07866323
96,2021/11/21 09:42:52,3925.0469,325.0008,1,2,0,0,0,0,1.50029,3.410132,5.11618693828,0.1353347,0.00002828657,0.4451835,0.00008472583,,0.000479949289001524,,,,,,,,,,,,,,,,,,,,25.25809,-0.08724332
97,2021/11/21 09:42:57,3930.0494,330.0033,1,2,0,0,0,0,1.500664,3.411962,5.120208542768,0.1374161,0.00002828657,0.452283,0.00008472583,,0.000428120489232242,,1.05591595172882,,,,,,,,,,,,,,,,,,25.56566,0.02809763
98,2021/11/21 09:43:02,3935.0478,335.0017,1,2,0,0,0,0,1.501595,3.413587,5.125825171265,0.139501,0.00002828657,0.4593983,0.00008472583,,0.000348579487763345,,,,,,,,,,,,,,,,,,,,25.44802,-0.02441883
99,2021/11/21 09:43:07,3940.047,340.0009,1,2,0,0,0,0,1.500229,3.4155,5.1240321495,0.1415858,0.00002828657,0.4665171,0.00008472583,,0.000322714011417702,,1.1455819606781,,,,,,,,,,,,,,,,,,25.25844,-0.1168209
100,2021/11/21 09:43:12,3945.0469,345.0008,1,2,0,0,0,0,1.500717,3.417339,5.128458732063,0.1436691,0.00002828657,0.4736345,0.00008472583,,0.00036942568840459,,,0.906939029693604,,,,,,,,,,,,,,,,,25.4344,-0.0694567
101,2021/11/21 09:43:17,3950.047,350.0009,1,2,0,0,0,0,1.500923,3.418842,5.131418591166,0.1457535,0.00002828657,0.4807593,0.00008472583,,0.000381566904252395,,,,,,,,,,,,,,,,,,,,25.66811,0.05184948
102,2021/11/21 09:43:22,3955.0472,355.0011,1,2,0,0,0,0,1.500305,3.420498,5.13179025189,0.1478335,0.00002828657,0.4878724,0.00008472583,,0.000378383789211512,,1.22997200489044,,,,,,,,,,,,,,,,,,25.34333,-0.06288469
103,2021/11/21 09:43:27,3960.0466,360.0005,1,2,0,0,0,0,1.50045,3.422202,5.1348429909,0.1499198,0.00002828657,0.4950103,0.00008472583,,0.000312433985527605,,,,,,,,,,,,,,,,,,,,25.35115,-0.07994533
104,2021/11/21 09:43:32,3965.0463,365.0002,1,2,0,0,0,0,1.500336,3.424012,5.137168468032,0.1520011,0.00002828657,0.5021346,0.00008472583,,0.000316555408062413,,,,,,,,,,,,,,,,,,,,25.68012,0.08073926
105,2021/11/21 09:43:37,3970.0482,370.0021,1,2,0,0,0,0,1.500046,3.425134,5.137858556164,0.1540881,0.00002828657,0.5092816,0.00008472583,,0.000323453103192151,,,,,,,,,,,,,,,,,,,,25.62117,0.06076574
106,2021/11/21 09:43:42,3975.0477,375.0016,1,2,0,0,0,0,1.500122,3.426719,5.140496559718,0.1561718,0.00002828657,0.5164201,0.00008472583,,0.000330661510815844,,1.31268405914307,,,,,,,,,,,,,,,,,,25.31837,-0.04012227
107,2021/11/21 09:43:47,3980.0491,380.003,1,2,0,0,0,0,1.500847,3.428339,5.145412303133,0.1582564,0.00002828657,0.5235652,0.00008472583,,0.000335559394443408,,,0.74332731962204,,,,,,,,,,,,,,,,,25.4038,0.03885806
108,2021/11/21 09:43:52,3985.0475,385.0014,1,2,0,0,0,0,1.500198,3.429685,5.14520657763,0.1603389,0.00002828657,0.530706,0.00008472583,,0.000272887613391504,,,,,,,,,,,,,,,,,,,,25.65576,0.07823229
